customer_name,amount,due_date,label
Cliente_10,6006.54,2024-05-27,late
Cliente_85,2512.86,2024-05-27,late
Cliente_72,7416.25,2024-05-27,regular
Cliente_52,5499.23,2024-05-27,regular
Cliente_94,3225.47,2024-05-27,regular
Cliente_79,9148.6,2024-05-27,regular
Cliente_47,5622.29,2024-05-27,regular
Cliente_2,4737.09,2024-05-27,regular
Cliente_15,783.66,2024-05-27,late
Cliente_12,6735.72,2024-05-27,regular
Cliente_75,5115.18,2024-05-27,late
Cliente_16,4978.74,2024-05-27,regular
Cliente_53,597.58,2024-05-27,regular
Cliente_70,546.68,2024-05-27,late
Cliente_56,5318.67,2024-05-27,regular
Cliente_92,8592.23,2024-05-27,regular
Cliente_6,2023.72,2024-05-27,regular
Cliente_42,8260.27,2024-05-27,regular
Cliente_74,2839.45,2024-05-27,regular
Cliente_19,6289.33,2024-05-27,regular
Cliente_46,7757.59,2024-05-27,regular
Cliente_63,2082.73,2024-05-27,regular
Cliente_43,2318.76,2024-05-27,regular
Cliente_55,6685.88,2024-05-27,late
Cliente_82,8268.94,2024-05-27,regular
Cliente_52,9799.38,2024-05-27,regular
Cliente_65,1975.98,2024-05-27,late
Cliente_90,106.16,2024-05-27,late
Cliente_45,9822.64,2024-05-27,late
Cliente_17,2456.07,2024-05-27,regular
Cliente_72,7129.79,2024-05-27,regular
Cliente_83,2039.68,2024-05-27,regular
Cliente_21,7492.15,2024-05-27,regular
Cliente_58,4401.58,2024-05-27,regular
Cliente_10,4861.72,2024-05-27,late
Cliente_42,3262.57,2024-05-27,regular
Cliente_100,2227.62,2024-05-27,late
Cliente_60,2215.03,2024-05-27,late
Cliente_34,7601.91,2024-05-27,regular
Cliente_71,3053.11,2024-05-27,regular
Cliente_48,3019.22,2024-05-27,regular
Cliente_87,7061.72,2024-05-27,regular
Cliente_95,3163.82,2024-05-27,late
Cliente_68,2289.42,2024-05-27,regular
Cliente_91,7905.42,2024-05-27,regular
Cliente_92,6562.37,2024-05-27,regular
Cliente_52,6584.55,2024-05-27,regular
Cliente_18,4808.74,2024-05-27,regular
Cliente_96,6508.09,2024-05-27,regular
Cliente_24,532.05,2024-05-27,regular
Cliente_33,392.1,2024-05-27,regular
Cliente_95,500.37,2024-05-27,late
Cliente_61,7373.3,2024-05-27,regular
Cliente_10,6199.06,2024-05-27,late
Cliente_13,9865.94,2024-05-27,regular
Cliente_90,3405.43,2024-05-27,late
Cliente_99,5257.49,2024-05-27,regular
Cliente_47,1786.42,2024-05-27,regular
Cliente_83,2934.65,2024-05-27,regular
Cliente_60,8159.74,2024-05-27,late
Cliente_21,6909.16,2024-05-27,regular
Cliente_56,3553.57,2024-05-27,regular
Cliente_97,8264.32,2024-05-27,regular
Cliente_92,5494.58,2024-05-27,regular
Cliente_82,3846.97,2024-05-27,regular
Cliente_23,4945.24,2024-05-27,regular
Cliente_34,7161.92,2024-05-27,regular
Cliente_53,3523.07,2024-05-27,regular
Cliente_51,5296.98,2024-05-27,regular
Cliente_7,5028.48,2024-05-27,regular
Cliente_36,3332.64,2024-05-27,regular
Cliente_51,2658.55,2024-05-27,regular
Cliente_99,9284.95,2024-05-27,regular
Cliente_86,2127.3,2024-05-27,regular
Cliente_25,2898.17,2024-05-27,late
Cliente_83,8758.01,2024-05-27,regular
Cliente_21,2380.06,2024-05-27,regular
Cliente_30,6635.87,2024-05-27,late
Cliente_68,1758.59,2024-05-27,regular
Cliente_93,8190.24,2024-05-27,regular
Cliente_7,8377.46,2024-05-27,regular
Cliente_75,153.6,2024-05-27,late
Cliente_25,279.07,2024-05-27,late
Cliente_25,2168.8,2024-05-27,late
Cliente_64,2122.98,2024-05-27,regular
Cliente_30,7766.63,2024-05-27,late
Cliente_26,9567.74,2024-05-27,regular
Cliente_64,1395.35,2024-05-27,regular
Cliente_91,4413.24,2024-05-27,regular
Cliente_57,3612.2,2024-05-27,regular
Cliente_32,2982.9,2024-05-27,regular
Cliente_57,4812.58,2024-05-27,regular
Cliente_28,1491.89,2024-05-27,regular
Cliente_69,8945.17,2024-05-27,regular
Cliente_71,9865.04,2024-05-27,regular
Cliente_78,8292.78,2024-05-27,regular
Cliente_15,8000.65,2024-05-27,late
Cliente_47,7399.49,2024-05-27,regular
Cliente_100,7927.66,2024-05-27,late
Cliente_59,8520.58,2024-05-27,regular
Cliente_77,319.89,2024-05-27,regular
Cliente_75,2517.26,2024-05-27,late
Cliente_7,5440.98,2024-05-27,regular
Cliente_85,5535.19,2024-05-27,late
Cliente_13,3900.54,2024-05-27,regular
Cliente_4,7419.33,2024-05-27,regular
Cliente_69,5161.32,2024-05-27,regular
Cliente_37,3107.04,2024-05-27,regular
Cliente_88,5560.8,2024-05-27,regular
Cliente_99,4346.23,2024-05-27,regular
Cliente_12,9885.12,2024-05-27,regular
Cliente_26,8585.23,2024-05-27,regular
Cliente_73,2671.39,2024-05-27,regular
Cliente_5,8269.2,2024-05-27,late
Cliente_42,1737.64,2024-05-27,regular
Cliente_87,1396.73,2024-05-27,regular
Cliente_5,1127.52,2024-05-27,late
Cliente_6,2065.24,2024-05-27,regular
Cliente_11,3659.69,2024-05-27,regular
Cliente_19,1359.57,2024-05-27,regular
Cliente_5,5821.3,2024-05-27,late
Cliente_97,287.12,2024-05-27,regular
Cliente_49,517.23,2024-05-27,regular
Cliente_79,3555.31,2024-05-27,regular
Cliente_22,3068.11,2024-05-27,regular
Cliente_96,3528.95,2024-05-27,regular
Cliente_2,8781.78,2024-05-27,regular
Cliente_87,5695.25,2024-05-27,regular
Cliente_36,9411.57,2024-05-27,regular
Cliente_72,6702.4,2024-05-27,regular
Cliente_46,3424.84,2024-05-27,regular
Cliente_29,6577.05,2024-05-27,regular
Cliente_3,9904.98,2024-05-27,regular
Cliente_35,6842.59,2024-05-27,late
Cliente_100,2451.43,2024-05-27,late
Cliente_42,9248.73,2024-05-27,regular
Cliente_7,4491.96,2024-05-27,regular
Cliente_22,8110.49,2024-05-27,regular
Cliente_97,5526.7,2024-05-27,regular
Cliente_79,5973.57,2024-05-27,regular
Cliente_66,5750.18,2024-05-27,regular
Cliente_11,2397.61,2024-05-27,regular
Cliente_57,3531.3,2024-05-27,regular
Cliente_45,2468.73,2024-05-27,late
Cliente_97,626.54,2024-05-27,regular
Cliente_69,8157.01,2024-05-27,regular
Cliente_38,725.37,2024-05-27,regular
Cliente_48,7711.96,2024-05-27,regular
Cliente_1,5860.6,2024-05-27,regular
Cliente_12,432.77,2024-05-27,regular
Cliente_89,5052.7,2024-05-27,regular
Cliente_97,6260.8,2024-05-27,regular
Cliente_71,652.68,2024-05-27,regular
Cliente_27,7590.68,2024-05-27,regular
Cliente_33,4832.91,2024-05-27,regular
Cliente_15,3105.78,2024-05-27,late
Cliente_30,9780.9,2024-05-27,late
Cliente_95,5854.08,2024-05-27,late
Cliente_5,3369.13,2024-05-27,late
Cliente_67,3934.56,2024-05-27,regular
Cliente_100,2137.15,2024-05-27,late
Cliente_2,5318.13,2024-05-27,regular
Cliente_38,9401.64,2024-05-27,regular
Cliente_3,8648.77,2024-05-27,regular
Cliente_40,2549.52,2024-05-27,late
Cliente_50,8624.86,2024-05-27,late
Cliente_14,6893.38,2024-05-27,regular
Cliente_98,110.17,2024-05-27,regular
Cliente_76,1363.21,2024-05-27,regular
Cliente_26,7576.95,2024-05-27,regular
Cliente_66,4587.25,2024-05-27,regular
Cliente_87,417.7,2024-05-27,regular
Cliente_2,8936.43,2024-05-27,regular
Cliente_72,1660.97,2024-05-27,regular
Cliente_44,4241.59,2024-05-27,regular
Cliente_21,2612.73,2024-05-27,regular
Cliente_90,2884.08,2024-05-27,late
Cliente_59,6754.93,2024-05-27,regular
Cliente_50,7746.4,2024-05-27,late
Cliente_71,5893.13,2024-05-27,regular
Cliente_79,7179.87,2024-05-27,regular
Cliente_47,2934.01,2024-05-27,regular
Cliente_28,9765.14,2024-05-27,regular
Cliente_64,485.85,2024-05-27,regular
Cliente_96,765.72,2024-05-27,regular
Cliente_34,3881.18,2024-05-27,regular
Cliente_94,6961.38,2024-05-27,regular
Cliente_76,1521.87,2024-05-27,regular
Cliente_72,3613.06,2024-05-27,regular
Cliente_42,353.88,2024-05-27,regular
Cliente_63,1757.29,2024-05-27,regular
Cliente_45,6056.99,2024-05-27,late
Cliente_57,118.02,2024-05-27,regular
Cliente_48,7526.9,2024-05-27,regular
Cliente_74,2756.16,2024-05-27,regular
Cliente_25,2799.3,2024-05-27,late
Cliente_87,4704.26,2024-05-27,regular
Cliente_86,1367.59,2024-05-27,regular
Cliente_85,9870.0,2024-05-27,late
Cliente_44,4916.24,2024-05-27,regular
Cliente_54,9893.53,2024-05-27,regular
Cliente_52,6616.59,2024-05-27,regular
Cliente_70,8818.44,2024-05-27,late
Cliente_64,8809.85,2024-05-27,regular
Cliente_20,3232.3,2024-05-27,late
Cliente_46,5989.1,2024-05-27,regular
Cliente_63,4451.39,2024-05-27,regular
Cliente_52,1681.45,2024-05-27,regular
Cliente_55,1762.92,2024-05-27,late
Cliente_92,7892.74,2024-05-27,regular
Cliente_95,3872.35,2024-05-27,late
Cliente_52,9917.0,2024-05-27,regular
Cliente_13,6756.73,2024-05-27,regular
Cliente_64,1123.27,2024-05-27,regular
Cliente_87,1331.15,2024-05-27,regular
Cliente_3,8810.4,2024-05-27,regular
Cliente_20,1290.14,2024-05-27,late
Cliente_100,4583.69,2024-05-27,late
Cliente_94,6210.5,2024-05-27,regular
Cliente_10,4466.46,2024-05-27,late
Cliente_73,9298.6,2024-05-27,regular
Cliente_11,9860.69,2024-05-27,regular
Cliente_5,9482.64,2024-05-27,late
Cliente_35,7168.79,2024-05-27,late
Cliente_36,7508.2,2024-05-27,regular
Cliente_63,3870.07,2024-05-27,regular
Cliente_99,3249.99,2024-05-27,regular
Cliente_57,7699.46,2024-05-27,regular
Cliente_38,5485.28,2024-05-27,regular
Cliente_78,1545.84,2024-05-27,regular
Cliente_92,5915.81,2024-05-27,regular
Cliente_59,7171.12,2024-05-27,regular
Cliente_48,7915.57,2024-05-27,regular
Cliente_95,436.0,2024-05-27,late
Cliente_4,4581.85,2024-05-27,regular
Cliente_84,8576.1,2024-05-27,regular
Cliente_2,8665.1,2024-05-27,regular
Cliente_48,2402.41,2024-05-27,regular
Cliente_29,3380.59,2024-05-27,regular
Cliente_75,7789.64,2024-05-27,late
Cliente_88,5852.83,2024-05-27,regular
Cliente_76,9320.19,2024-05-27,regular
Cliente_2,1390.7,2024-05-27,regular
Cliente_91,8292.01,2024-05-27,regular
Cliente_91,8138.09,2024-05-27,regular
Cliente_44,4887.27,2024-05-27,regular
Cliente_88,8802.32,2024-05-27,regular
Cliente_15,5587.26,2024-05-27,late
Cliente_47,5896.09,2024-05-27,regular
Cliente_37,3480.39,2024-05-27,regular
Cliente_62,6291.01,2024-05-27,regular
Cliente_36,974.14,2024-05-27,regular
Cliente_5,9081.7,2024-05-27,late
Cliente_2,9138.02,2024-05-27,regular
Cliente_55,9858.46,2024-05-27,late
Cliente_45,1146.88,2024-05-27,late
Cliente_1,4584.67,2024-05-27,regular
Cliente_72,9340.22,2024-05-27,regular
Cliente_61,4787.49,2024-05-27,regular
Cliente_49,385.83,2024-05-27,regular
Cliente_14,8363.27,2024-05-27,regular
Cliente_29,8831.69,2024-05-27,regular
Cliente_89,4019.86,2024-05-27,regular
Cliente_80,6110.86,2024-05-27,late
Cliente_71,7381.32,2024-05-27,regular
Cliente_15,1996.04,2024-05-27,late
Cliente_82,6852.54,2024-05-27,regular
Cliente_74,8107.89,2024-05-27,regular
Cliente_45,632.46,2024-05-27,late
Cliente_21,8277.06,2024-05-27,regular
Cliente_26,7934.96,2024-05-27,regular
Cliente_97,6271.87,2024-05-27,regular
Cliente_68,642.24,2024-05-27,regular
Cliente_27,2286.61,2024-05-27,regular
Cliente_53,211.84,2024-05-27,regular
Cliente_12,2939.54,2024-05-28,regular
Cliente_53,994.25,2024-05-28,regular
Cliente_33,1715.04,2024-05-28,regular
Cliente_10,6487.82,2024-05-28,late
Cliente_45,459.77,2024-05-28,late
Cliente_70,2616.62,2024-05-28,late
Cliente_10,5157.22,2024-05-28,late
Cliente_91,7165.21,2024-05-28,regular
Cliente_95,2575.67,2024-05-28,late
Cliente_39,7613.69,2024-05-28,regular
Cliente_26,7987.38,2024-05-28,regular
Cliente_1,7460.43,2024-05-28,regular
Cliente_79,3442.09,2024-05-28,regular
Cliente_45,6837.22,2024-05-28,late
Cliente_28,1692.04,2024-05-28,regular
Cliente_28,1098.42,2024-05-28,regular
Cliente_78,3408.55,2024-05-28,regular
Cliente_27,8042.52,2024-05-28,regular
Cliente_5,7743.83,2024-05-28,late
Cliente_59,6446.33,2024-05-28,regular
Cliente_93,8183.74,2024-05-28,regular
Cliente_95,1630.67,2024-05-28,late
Cliente_33,3405.2,2024-05-28,regular
Cliente_40,5656.82,2024-05-28,late
Cliente_53,6022.57,2024-05-28,regular
Cliente_84,1766.22,2024-05-28,regular
Cliente_55,2207.04,2024-05-28,late
Cliente_93,6188.84,2024-05-28,regular
Cliente_85,7728.84,2024-05-28,late
Cliente_27,4416.0,2024-05-28,regular
Cliente_99,1966.47,2024-05-28,regular
Cliente_76,3873.75,2024-05-28,regular
Cliente_76,3051.72,2024-05-28,regular
Cliente_23,1428.1,2024-05-28,regular
Cliente_11,7984.37,2024-05-28,regular
Cliente_17,7487.84,2024-05-28,regular
Cliente_41,5683.38,2024-05-28,regular
Cliente_54,3134.69,2024-05-28,regular
Cliente_41,8906.34,2024-05-28,regular
Cliente_19,8565.18,2024-05-28,regular
Cliente_60,7152.0,2024-05-28,late
Cliente_23,8267.38,2024-05-28,regular
Cliente_81,8425.67,2024-05-28,regular
Cliente_89,4470.09,2024-05-28,regular
Cliente_21,5620.61,2024-05-28,regular
Cliente_59,8688.99,2024-05-28,regular
Cliente_67,382.63,2024-05-28,regular
Cliente_24,5307.29,2024-05-28,regular
Cliente_29,7856.61,2024-05-28,regular
Cliente_38,7932.6,2024-05-28,regular
Cliente_51,5516.74,2024-05-28,regular
Cliente_4,961.42,2024-05-28,regular
Cliente_59,3188.11,2024-05-28,regular
Cliente_39,4932.09,2024-05-28,regular
Cliente_82,6506.65,2024-05-28,regular
Cliente_81,4969.14,2024-05-28,regular
Cliente_23,3436.85,2024-05-28,regular
Cliente_46,4759.18,2024-05-28,regular
Cliente_81,4992.63,2024-05-28,regular
Cliente_17,3556.96,2024-05-28,regular
Cliente_58,4880.01,2024-05-28,regular
Cliente_51,1194.07,2024-05-28,regular
Cliente_69,5660.73,2024-05-28,regular
Cliente_54,5401.08,2024-05-28,regular
Cliente_57,5207.36,2024-05-28,regular
Cliente_3,5036.68,2024-05-28,regular
Cliente_63,3221.74,2024-05-28,regular
Cliente_88,9450.64,2024-05-28,regular
Cliente_40,9062.35,2024-05-28,late
Cliente_77,4694.23,2024-05-28,regular
Cliente_48,9626.04,2024-05-28,regular
Cliente_87,1786.84,2024-05-28,regular
Cliente_98,9692.11,2024-05-28,regular
Cliente_41,6732.18,2024-05-28,regular
Cliente_37,5416.69,2024-05-28,regular
Cliente_22,3733.88,2024-05-28,regular
Cliente_1,6019.45,2024-05-28,regular
Cliente_70,9338.04,2024-05-28,late
Cliente_8,6818.33,2024-05-28,regular
Cliente_54,2552.53,2024-05-28,regular
Cliente_60,2351.26,2024-05-28,late
Cliente_15,6508.05,2024-05-28,late
Cliente_89,2273.69,2024-05-28,regular
Cliente_56,6830.69,2024-05-28,regular
Cliente_17,7005.44,2024-05-28,regular
Cliente_86,6301.13,2024-05-28,regular
Cliente_25,7643.31,2024-05-28,late
Cliente_23,6850.61,2024-05-28,regular
Cliente_36,5375.35,2024-05-28,regular
Cliente_88,7811.81,2024-05-28,regular
Cliente_28,6356.78,2024-05-28,regular
Cliente_55,3404.65,2024-05-28,late
Cliente_19,1542.17,2024-05-28,regular
Cliente_40,228.89,2024-05-28,late
Cliente_80,159.63,2024-05-28,late
Cliente_33,8974.49,2024-05-28,regular
Cliente_92,8342.01,2024-05-28,regular
Cliente_53,6028.85,2024-05-28,regular
Cliente_97,5215.71,2024-05-28,regular
Cliente_39,7657.8,2024-05-28,regular
Cliente_45,4956.38,2024-05-28,late
Cliente_23,3555.01,2024-05-28,regular
Cliente_67,2235.69,2024-05-28,regular
Cliente_7,8869.36,2024-05-28,regular
Cliente_41,155.28,2024-05-28,regular
Cliente_24,3395.52,2024-05-28,regular
Cliente_21,1583.13,2024-05-28,regular
Cliente_80,803.32,2024-05-28,late
Cliente_79,5980.44,2024-05-28,regular
Cliente_29,274.51,2024-05-28,regular
Cliente_85,4821.13,2024-05-28,late
Cliente_98,9626.03,2024-05-28,regular
Cliente_93,7080.77,2024-05-28,regular
Cliente_34,2960.49,2024-05-28,regular
Cliente_65,7559.64,2024-05-28,late
Cliente_58,3474.26,2024-05-28,regular
Cliente_64,8738.98,2024-05-28,regular
Cliente_77,8142.35,2024-05-28,regular
Cliente_4,5580.37,2024-05-28,regular
Cliente_78,9418.91,2024-05-28,regular
Cliente_6,5703.07,2024-05-28,regular
Cliente_37,1116.21,2024-05-28,regular
Cliente_21,6203.92,2024-05-28,regular
Cliente_73,9566.46,2024-05-28,regular
Cliente_73,489.88,2024-05-28,regular
Cliente_77,2921.91,2024-05-28,regular
Cliente_80,2488.84,2024-05-28,late
Cliente_100,600.58,2024-05-28,late
Cliente_41,9149.7,2024-05-28,regular
Cliente_55,5051.17,2024-05-28,late
Cliente_16,7343.68,2024-05-28,regular
Cliente_84,3773.83,2024-05-28,regular
Cliente_46,575.88,2024-05-28,regular
Cliente_95,6115.63,2024-05-28,late
Cliente_21,6180.51,2024-05-28,regular
Cliente_69,4353.29,2024-05-28,regular
Cliente_96,8875.45,2024-05-28,regular
Cliente_45,3232.45,2024-05-28,late
Cliente_77,6175.91,2024-05-28,regular
Cliente_19,2149.15,2024-05-28,regular
Cliente_92,5663.42,2024-05-28,regular
Cliente_100,5616.34,2024-05-28,late
Cliente_12,4448.19,2024-05-28,regular
Cliente_55,9773.03,2024-05-28,late
Cliente_31,8436.47,2024-05-28,regular
Cliente_50,3237.02,2024-05-28,late
Cliente_4,9896.38,2024-05-28,regular
Cliente_65,5639.51,2024-05-28,late
Cliente_2,6520.72,2024-05-28,regular
Cliente_36,142.82,2024-05-28,regular
Cliente_43,5162.36,2024-05-28,regular
Cliente_92,1361.96,2024-05-28,regular
Cliente_42,5556.35,2024-05-28,regular
Cliente_53,713.01,2024-05-28,regular
Cliente_30,7689.58,2024-05-28,late
Cliente_53,9803.06,2024-05-28,regular
Cliente_31,7415.6,2024-05-28,regular
Cliente_98,3730.54,2024-05-28,regular
Cliente_77,6963.47,2024-05-28,regular
Cliente_24,8628.74,2024-05-28,regular
Cliente_51,8872.71,2024-05-28,regular
Cliente_18,5963.09,2024-05-28,regular
Cliente_8,9488.29,2024-05-28,regular
Cliente_84,8792.79,2024-05-28,regular
Cliente_82,8930.16,2024-05-28,regular
Cliente_97,7545.84,2024-05-28,regular
Cliente_5,3373.54,2024-05-28,late
Cliente_91,3368.04,2024-05-28,regular
Cliente_76,4912.09,2024-05-28,regular
Cliente_65,9497.44,2024-05-28,late
Cliente_73,8057.19,2024-05-28,regular
Cliente_88,9985.1,2024-05-28,regular
Cliente_91,7262.32,2024-05-28,regular
Cliente_51,3489.23,2024-05-28,regular
Cliente_19,2796.67,2024-05-28,regular
Cliente_82,1514.06,2024-05-28,regular
Cliente_46,1318.83,2024-05-28,regular
Cliente_61,358.78,2024-05-28,regular
Cliente_72,7045.05,2024-05-28,regular
Cliente_81,1417.01,2024-05-28,regular
Cliente_71,6757.14,2024-05-28,regular
Cliente_25,3466.25,2024-05-28,late
Cliente_8,3800.78,2024-05-28,regular
Cliente_1,4304.24,2024-05-28,regular
Cliente_41,9476.1,2024-05-28,regular
Cliente_36,1579.92,2024-05-28,regular
Cliente_25,7604.07,2024-05-28,late
Cliente_34,4727.43,2024-05-28,regular
Cliente_14,9113.74,2024-05-28,regular
Cliente_29,7464.83,2024-05-28,regular
Cliente_62,5560.49,2024-05-28,regular
Cliente_46,6557.86,2024-05-28,regular
Cliente_77,5392.9,2024-05-28,regular
Cliente_26,1664.4,2024-05-28,regular
Cliente_85,881.51,2024-05-28,late
Cliente_73,5075.9,2024-05-28,regular
Cliente_34,1133.5,2024-05-28,regular
Cliente_74,8730.4,2024-05-28,regular
Cliente_25,5267.16,2024-05-28,late
Cliente_31,8206.54,2024-05-28,regular
Cliente_37,2578.72,2024-05-28,regular
Cliente_50,5349.56,2024-05-28,late
Cliente_61,1161.4,2024-05-28,regular
Cliente_22,8247.36,2024-05-28,regular
Cliente_22,719.23,2024-05-28,regular
Cliente_44,2949.91,2024-05-28,regular
Cliente_60,7791.41,2024-05-28,late
Cliente_15,8956.11,2024-05-28,late
Cliente_50,2710.59,2024-05-28,late
Cliente_45,1370.5,2024-05-28,late
Cliente_42,2216.07,2024-05-28,regular
Cliente_27,4622.17,2024-05-28,regular
Cliente_94,7992.51,2024-05-28,regular
Cliente_39,6909.41,2024-05-28,regular
Cliente_61,2031.77,2024-05-28,regular
Cliente_1,7121.44,2024-05-28,regular
Cliente_20,6557.28,2024-05-28,late
Cliente_62,5894.58,2024-05-28,regular
Cliente_94,4736.33,2024-05-28,regular
Cliente_15,6264.92,2024-05-28,late
Cliente_76,9677.02,2024-05-28,regular
Cliente_59,5928.0,2024-05-28,regular
Cliente_67,380.81,2024-05-28,regular
Cliente_48,9218.16,2024-05-28,regular
Cliente_54,7170.4,2024-05-28,regular
Cliente_25,4298.71,2024-05-28,late
Cliente_61,2614.01,2024-05-28,regular
Cliente_86,8997.7,2024-05-28,regular
Cliente_54,6693.52,2024-05-28,regular
Cliente_18,9544.4,2024-05-28,regular
Cliente_67,6163.34,2024-05-28,regular
Cliente_31,2033.47,2024-05-28,regular
Cliente_44,4317.68,2024-05-28,regular
Cliente_9,2117.37,2024-05-28,regular
Cliente_50,2260.35,2024-05-28,late
Cliente_60,2449.3,2024-05-28,late
Cliente_99,7806.48,2024-05-28,regular
Cliente_49,897.87,2024-05-28,regular
Cliente_51,4219.18,2024-05-28,regular
Cliente_44,1388.4,2024-05-28,regular
Cliente_60,2455.81,2024-05-28,late
Cliente_59,3424.31,2024-05-28,regular
Cliente_94,2705.68,2024-05-28,regular
Cliente_30,6850.17,2024-05-28,late
Cliente_84,3715.85,2024-05-28,regular
Cliente_35,2823.6,2024-05-28,late
Cliente_99,7062.03,2024-05-28,regular
Cliente_91,7007.32,2024-05-28,regular
Cliente_100,6043.72,2024-05-28,late
Cliente_41,3918.11,2024-05-28,regular
Cliente_47,3192.76,2024-05-28,regular
Cliente_24,4685.51,2024-05-28,regular
Cliente_2,1266.86,2024-05-28,regular
Cliente_61,7928.02,2024-05-28,regular
Cliente_64,6163.68,2024-05-28,regular
Cliente_82,7540.39,2024-05-28,regular
Cliente_74,3824.26,2024-05-28,regular
Cliente_31,8934.61,2024-05-28,regular
Cliente_12,8632.5,2024-05-28,regular
Cliente_65,2686.15,2024-05-28,late
Cliente_90,2394.32,2024-05-28,late
Cliente_80,3187.69,2024-05-28,late
Cliente_49,4910.04,2024-05-28,regular
Cliente_27,7965.15,2024-05-28,regular
Cliente_58,5434.71,2024-05-28,regular
Cliente_69,5462.8,2024-05-28,regular
Cliente_14,3631.75,2024-05-28,regular
Cliente_51,6876.95,2024-05-28,regular
Cliente_79,5660.95,2024-05-28,regular
Cliente_66,8726.36,2024-05-28,regular
Cliente_10,4937.52,2024-05-28,late
Cliente_85,5301.73,2024-05-28,late
Cliente_76,9451.77,2024-05-28,regular
Cliente_7,1047.72,2024-05-28,regular
Cliente_94,8282.82,2024-05-28,regular
Cliente_97,5710.96,2024-05-28,regular
Cliente_32,1206.92,2024-05-28,regular
Cliente_69,886.93,2024-05-29,regular
Cliente_67,8373.6,2024-05-29,regular
Cliente_78,7671.98,2024-05-29,regular
Cliente_29,2252.84,2024-05-29,regular
Cliente_9,6059.28,2024-05-29,regular
Cliente_83,9065.59,2024-05-29,regular
Cliente_46,9219.33,2024-05-29,regular
Cliente_8,2058.94,2024-05-29,regular
Cliente_62,7702.49,2024-05-29,regular
Cliente_82,1664.74,2024-05-29,regular
Cliente_63,950.29,2024-05-29,regular
Cliente_60,2907.54,2024-05-29,late
Cliente_64,2293.85,2024-05-29,regular
Cliente_12,7965.26,2024-05-29,regular
Cliente_41,4388.46,2024-05-29,regular
Cliente_12,4555.46,2024-05-29,regular
Cliente_3,7189.64,2024-05-29,regular
Cliente_82,3511.47,2024-05-29,regular
Cliente_35,3563.14,2024-05-29,late
Cliente_63,4630.95,2024-05-29,regular
Cliente_21,5747.57,2024-05-29,regular
Cliente_94,7233.48,2024-05-29,regular
Cliente_63,354.23,2024-05-29,regular
Cliente_99,4634.14,2024-05-29,regular
Cliente_46,196.27,2024-05-29,regular
Cliente_70,4877.09,2024-05-29,late
Cliente_9,5058.97,2024-05-29,regular
Cliente_1,3237.16,2024-05-29,regular
Cliente_24,1942.42,2024-05-29,regular
Cliente_11,5848.4,2024-05-29,regular
Cliente_34,8397.47,2024-05-29,regular
Cliente_26,3023.91,2024-05-29,regular
Cliente_32,8202.33,2024-05-29,regular
Cliente_60,7407.21,2024-05-29,late
Cliente_5,6312.63,2024-05-29,late
Cliente_25,8757.35,2024-05-29,late
Cliente_90,3278.16,2024-05-29,late
Cliente_27,1556.23,2024-05-29,regular
Cliente_3,5891.44,2024-05-29,regular
Cliente_87,7227.87,2024-05-29,regular
Cliente_49,1997.55,2024-05-29,regular
Cliente_90,3314.65,2024-05-29,late
Cliente_3,5586.18,2024-05-29,regular
Cliente_4,560.36,2024-05-29,regular
Cliente_56,5097.62,2024-05-29,regular
Cliente_26,2818.73,2024-05-29,regular
Cliente_93,4612.38,2024-05-29,regular
Cliente_32,9396.29,2024-05-29,regular
Cliente_83,9127.64,2024-05-29,regular
Cliente_95,9311.95,2024-05-29,late
Cliente_53,5035.58,2024-05-29,regular
Cliente_71,3904.72,2024-05-29,regular
Cliente_63,2095.23,2024-05-29,regular
Cliente_91,279.18,2024-05-29,regular
Cliente_98,8964.83,2024-05-29,regular
Cliente_78,1283.82,2024-05-29,regular
Cliente_22,4820.56,2024-05-29,regular
Cliente_54,7630.43,2024-05-29,regular
Cliente_59,9205.19,2024-05-29,regular
Cliente_28,3106.2,2024-05-29,regular
Cliente_87,2235.73,2024-05-29,regular
Cliente_7,1198.42,2024-05-29,regular
Cliente_67,4184.4,2024-05-29,regular
Cliente_19,6279.28,2024-05-29,regular
Cliente_87,6927.34,2024-05-29,regular
Cliente_19,7859.0,2024-05-29,regular
Cliente_92,9349.27,2024-05-29,regular
Cliente_14,1405.91,2024-05-29,regular
Cliente_42,9882.61,2024-05-29,regular
Cliente_44,8113.6,2024-05-29,regular
Cliente_67,1868.77,2024-05-29,regular
Cliente_27,3120.43,2024-05-29,regular
Cliente_42,9395.56,2024-05-29,regular
Cliente_19,7049.44,2024-05-29,regular
Cliente_74,8124.45,2024-05-29,regular
Cliente_7,1896.25,2024-05-29,regular
Cliente_39,6174.51,2024-05-29,regular
Cliente_55,7749.89,2024-05-29,late
Cliente_72,2388.29,2024-05-29,regular
Cliente_64,2011.89,2024-05-29,regular
Cliente_54,7800.17,2024-05-29,regular
Cliente_72,6467.52,2024-05-29,regular
Cliente_25,3190.0,2024-05-29,late
Cliente_75,6417.2,2024-05-29,late
Cliente_40,5358.1,2024-05-29,late
Cliente_47,2341.28,2024-05-29,regular
Cliente_94,9234.57,2024-05-29,regular
Cliente_75,8804.19,2024-05-29,late
Cliente_15,1971.52,2024-05-29,late
Cliente_57,7573.22,2024-05-29,regular
Cliente_85,9309.2,2024-05-29,late
Cliente_72,3745.02,2024-05-29,regular
